Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ParentId,ClosedDate,OwnerDisplayName
13083,2,,2019-06-27T09:55:56.757,4,,12509,12509,2019-07-19T06:20:59.763,2019-07-19T06:20:59.763,,,,2,,13082,,
13086,1,,2019-06-27T11:22:10.720,2,30,23527,23527,2019-06-27T11:53:24.503,2019-06-27T11:53:24.503,Can we use the Tierra approach to optimize machine code?,"genetic-algorithms,optimization,genetic-programming,artificial-life",0,4,1,,,
13087,1,,2019-06-27T11:26:03.860,0,24,23170,2444,2019-06-27T20:53:34.283,2019-06-27T20:53:34.283,"I am looking for research related to the use of AI and ML in car, aeronautics manufacturing design and safety","neural-networks,machine-learning,reference-request",0,8,,,,
13088,1,,2019-06-27T15:14:23.067,0,28,2444,,,2019-06-27T15:14:23.067,What is the difference between a stationary and a non-stationary policy?,"reinforcement-learning,comparison,policy,stationary-policy,non-stationary-policy",0,1,,,,
13089,5,,2019-06-27T15:17:52.237,0,,2444,2444,2019-06-27T15:17:52.237,2019-06-27T15:17:52.237,,,,0,,,,
13090,4,,2019-06-27T15:17:52.237,0,,2444,2444,2019-06-27T15:17:52.237,2019-06-27T15:17:52.237,,,,0,,,,
13091,1,,2019-06-27T15:51:18.267,2,29,26719,2444,2019-06-28T11:06:46.857,2019-06-28T11:06:46.857,Where could I find information on the learning methods used in Neurogrid?,"machine-learning,neuromorphic-engineering",0,3,,,,
13092,1,,2019-06-27T16:03:10.350,0,18,11571,2444,2019-06-28T14:53:58.280,2019-06-28T14:53:58.280,Is learning from demonstration equal to plan recognition?,"definitions,comparison,action-recognition",0,0,,,,
13093,1,,2019-06-27T16:04:28.363,1,32,17209,17209,2019-06-27T16:12:08.823,2019-06-27T16:51:51.187,Would you term Google's Captchas as Turing Test?,"terminology,turing-test,google",1,0,,,,
13095,2,,2019-06-27T16:51:51.187,3,,2444,,,2019-06-27T16:51:51.187,,,,0,,13093,,
13096,2,,2019-06-27T16:58:59.240,0,,26722,,,2019-06-27T16:58:59.240,,,,0,,6099,,
13097,1,13099,2019-06-27T17:03:30.407,1,34,26502,2444,2019-06-28T10:46:30.970,2019-06-28T10:46:30.970,What are the differences between network analysis and geometric deep learning on graphs?,"convolutional-neural-networks,comparison,graphs,geometric-deep-learning",1,0,,,,
13098,2,,2019-06-27T17:34:01.540,2,,19452,,,2019-06-27T17:34:01.540,,,,5,,13080,,
13099,2,,2019-06-27T18:44:48.590,1,,2444,,,2019-06-27T18:44:48.590,,,,0,,13097,,
13100,2,,2019-06-27T20:20:32.040,2,,2444,2444,2019-06-27T21:23:30.957,2019-06-27T21:23:30.957,,,,0,,7624,,
13101,2,,2019-06-27T21:38:10.420,0,,1671,,,2019-06-27T21:38:10.420,,,,0,,7591,,
13102,2,,2019-06-27T22:06:07.463,1,,2444,2444,2019-06-27T22:12:26.610,2019-06-27T22:12:26.610,,,,0,,7431,,
13103,2,,2019-06-27T23:26:07.133,1,,2444,2444,2019-06-27T23:35:14.717,2019-06-27T23:35:14.717,,,,0,,6985,,
13104,5,,2019-06-27T23:32:42.747,0,,2444,2444,2019-06-27T23:32:42.747,2019-06-27T23:32:42.747,,,,0,,,,
13105,4,,2019-06-27T23:32:42.747,0,,2444,2444,2019-06-27T23:32:42.747,2019-06-27T23:32:42.747,,,,0,,,,
13106,1,13110,2019-06-28T02:59:11.260,3,40,26726,2444,2019-06-28T10:51:25.937,2019-06-28T10:51:25.937,How are exploding numbers in a forward pass of a CNN combated?,"machine-learning,convolutional-neural-networks,relu",1,0,0,,,
13107,2,,2019-06-28T06:10:23.413,0,,19693,,,2019-06-28T06:10:23.413,,,,0,,11438,,
13108,1,,2019-06-28T08:23:08.617,1,15,26502,26502,2019-06-28T08:43:02.460,2019-06-28T08:43:02.460,Random graph as input in geometric deep learning on time-varying graph,"machine-learning,graphs,geometric-deep-learning,graph-theory",0,0,,,,
13109,1,13111,2019-06-28T09:03:02.233,1,23,25797,,,2019-06-28T09:17:24.363,"In NN, as iterations of Gradient descent increases, the accuracy of Test/CV set decreases. how can i resolve this?","neural-networks,machine-learning,gradient-descent",1,0,,,,
13110,2,,2019-06-28T09:10:08.543,2,,26652,,,2019-06-28T09:10:08.543,,,,1,,13106,,
13111,2,,2019-06-28T09:17:24.363,1,,1847,,,2019-06-28T09:17:24.363,,,,3,,13109,,
13112,5,,2019-06-28T11:03:44.920,0,,2444,2444,2019-06-28T11:03:44.920,2019-06-28T11:03:44.920,,,,0,,,,
13113,4,,2019-06-28T11:03:44.920,0,,2444,2444,2019-06-28T11:03:44.920,2019-06-28T11:03:44.920,,,,0,,,,
13115,2,,2019-06-28T12:21:43.583,0,,26733,,,2019-06-28T12:21:43.583,,,,0,,1987,,
13116,2,,2019-06-28T13:57:16.310,0,,2444,2444,2019-07-06T14:44:04.563,2019-07-06T14:44:04.563,,,,0,,5410,,
13117,1,13118,2019-06-28T14:20:09.490,1,32,11571,11571,2019-06-28T17:17:55.367,2019-07-30T16:24:57.447,Can PDDL be utilized for action recognition?,planning,2,0,,,,
13118,2,,2019-06-28T16:07:39.283,1,,2193,,,2019-06-28T16:07:39.283,,,,1,,13117,,
13119,1,13123,2019-06-28T17:54:48.887,3,119,2444,2444,2019-07-23T22:14:12.097,2019-07-23T22:14:12.097,Is there any difference between a control and an action in reinforcement learning?,"reinforcement-learning,terminology,comparison,control-theory",2,1,,,,
13120,1,,2019-06-28T19:45:57.840,3,16,21952,,,2019-06-28T19:45:57.840,What parameters can be tweaked to avoid a generator or discriminator loss collapsing to zero when training a DC-GAN?,"machine-learning,deep-learning,convolutional-neural-networks,generative-adversarial-networks,generative-model",0,0,,,,
13121,1,,2019-06-29T05:37:44.173,0,9,26746,,,2019-06-29T05:37:44.173,Predicting Hot Categories In a Reference Manager,"unsupervised-learning,prediction,reference-request,markov-chain,hidden-markov-model",0,0,,,,
13122,2,,2019-06-29T06:20:10.943,0,,17094,,,2019-06-29T06:20:10.943,,,,1,,12734,,
13123,2,,2019-06-29T08:03:29.723,2,,20874,2444,2019-07-21T17:47:58.627,2019-07-21T17:47:58.627,,,,0,,13119,,
13124,2,,2019-06-29T09:44:39.350,1,,26747,26747,2019-06-29T15:24:10.747,2019-06-29T15:24:10.747,,,,3,,112,,
13125,1,,2019-06-29T10:46:52.620,2,49,23288,2444,2019-06-29T11:41:03.150,2019-08-02T03:03:20.323,How to stop evaluation phase in reinforcement learning with epsilon-greedy Monte Carlo agent?,"reinforcement-learning,q-learning,monte-carlo",2,0,,,,
13126,2,,2019-06-29T12:03:03.173,2,,23273,,,2019-06-29T12:03:03.173,,,,0,,112,,
13127,2,,2019-06-29T12:30:58.487,0,,24054,24054,2019-06-29T14:01:28.383,2019-06-29T14:01:28.383,,,,2,,13125,,
13128,2,,2019-06-29T12:40:34.477,0,,24054,24054,2019-06-29T13:45:36.183,2019-06-29T13:45:36.183,,,,0,,13079,,
13129,2,,2019-06-29T13:17:14.873,1,,11571,11571,2019-06-30T12:00:59.667,2019-06-30T12:00:59.667,,,,2,,13079,,
13130,1,,2019-06-29T14:04:11.170,0,24,11571,2444,2019-06-29T14:30:39.473,2019-06-29T14:30:39.473,What is the difference between a mechanical robot and the electronic version?,"philosophy,comparison,history,robots",0,2,,,,
13131,2,,2019-06-29T15:33:30.490,-2,,26747,,,2019-06-29T15:33:30.490,,,,0,,10556,,
13132,1,,2019-06-29T16:50:09.470,0,16,11571,2444,2019-06-29T18:43:18.470,2019-06-29T18:43:18.470,Was the TX-0 computer used for Artificial Intelligence problems as well?,history,0,0,,,,
13133,1,,2019-06-30T07:22:51.407,2,19,23273,2444,2019-06-30T11:24:09.933,2019-06-30T11:24:09.933,Does coarse coding with radial basis function generate fewer features?,"reinforcement-learning,feature",0,0,2,,,
13134,1,,2019-06-30T10:15:58.337,0,15,26720,,,2019-06-30T10:15:58.337,Issues related to RoI Pooling in keras,"deep-learning,python,keras,object-detection",0,1,,,,
13135,1,,2019-06-30T15:12:14.500,2,45,26764,2444,2019-06-30T15:16:19.797,2019-07-30T16:00:20.273,What is the difference between return and expected return?,"reinforcement-learning,q-learning,comparison,return",1,0,,,,
13136,2,,2019-06-30T15:39:17.697,0,,2444,2444,2019-06-30T15:56:59.573,2019-06-30T15:56:59.573,,,,6,,13135,,
13137,5,,2019-06-30T17:56:40.707,0,,2444,2444,2019-06-30T17:56:40.707,2019-06-30T17:56:40.707,,,,0,,,,
13138,4,,2019-06-30T17:56:40.707,0,,2444,2444,2019-06-30T17:56:40.707,2019-06-30T17:56:40.707,,,,0,,,,
13139,1,,2019-06-30T19:27:23.217,0,27,23063,23063,2019-07-03T04:40:45.577,2019-07-03T04:40:45.577,Which model to use when selecting objects of interest?,"machine-learning,deep-learning,image-segmentation",0,1,1,,,
13140,1,,2019-06-30T21:33:57.707,0,16,17068,12853,2019-07-01T08:15:07.470,2019-07-01T08:15:07.470,Dynamic frames processing with CNN LSTM combination or otherwise,"tensorflow,recurrent-neural-networks",0,0,,,,
13141,1,,2019-07-01T01:21:34.883,2,14,26767,,,2019-07-01T01:21:34.883,What are some neural network models that can use auxiliary info during training for image segmentation?,"neural-networks,deep-learning,convolutional-neural-networks,image-segmentation",0,0,,,,
13143,1,,2019-07-01T04:13:48.613,1,17,26726,,,2019-07-01T04:13:48.613,How is the bias caused by a max pooling layer overcome?,"machine-learning,convolutional-neural-networks,relu",0,1,,,,
13144,1,,2019-07-01T08:55:04.693,2,21,26777,2444,2019-07-01T11:04:58.557,2019-07-01T11:04:58.557,How to voxelize multiple frames at the time and append them together?,"deep-learning,convolutional-neural-networks,python,tensorflow,object-detection",0,6,,,,
13145,1,,2019-07-01T10:44:26.793,1,22,25797,25797,2019-07-02T00:29:58.790,2019-07-02T00:29:58.790,Is there any useful source on High Bias vs High variance issue on Neural Network?,neural-networks,0,2,,,,
13146,1,,2019-07-01T11:57:45.210,0,16,20581,,,2019-07-01T11:57:45.210,L1-Norm Batch Normalization for Efficient Training of Deep Neural Networks,neural-networks,0,0,,,,
13147,1,13151,2019-07-01T12:11:40.230,3,38,26768,26768,2019-07-01T12:59:18.533,2019-07-01T16:28:00.267,DQN in stochastic environment,"deep-learning,reinforcement-learning,python,dqn",1,4,,,,
13148,1,,2019-07-01T12:37:52.300,0,38,20581,,,2019-08-11T15:13:44.760,YOLO Architecture - kmeans clustering,"computer-vision,object-detection,k-means",1,1,,,,
13149,1,13183,2019-07-01T14:35:31.483,2,44,26502,2444,2019-07-01T18:50:24.880,2019-07-03T08:18:28.300,Examples of time-varying graph-structured data in real world,"machine-learning,convolutional-neural-networks,datasets,geometric-deep-learning",1,2,,,,
13150,1,,2019-07-01T14:50:58.557,1,35,26787,2444,2019-07-01T19:14:10.407,2019-07-01T19:27:05.480,How does the CTC loss work?,"neural-networks,machine-learning,deep-learning,classification,tensorflow",1,1,,,,
13151,2,,2019-07-01T16:28:00.267,1,,1847,,,2019-07-01T16:28:00.267,,,,1,,13147,,
13152,1,13158,2019-07-01T16:32:46.737,3,57,26789,26789,2019-07-01T16:38:31.547,2019-07-01T18:45:40.753,How to compute the number of centroids for K-means clustering algorithm given minimal distance?,"machine-learning,k-means,clustering",2,0,,,,
13153,1,,2019-07-01T16:39:47.133,2,13,26783,,,2019-07-01T16:39:47.133,Product Configuration based on user selection of features and other requirements,"machine-learning,classification,pattern-recognition",0,0,,,,
13154,5,,2019-07-01T16:47:09.543,0,,-1,-1,2019-07-01T16:47:09.543,2019-07-01T16:47:09.543,,,,0,,,,
13155,4,,2019-07-01T16:47:09.543,0,,26789,26789,2019-07-01T20:17:03.890,2019-07-01T20:17:03.890,,,,0,,,,
13156,1,13168,2019-07-01T17:02:00.180,6,138,26791,2444,2019-07-01T20:27:57.997,2019-07-02T10:16:06.990,Does AlphaZero use Q-Learning?,"reinforcement-learning,q-learning,monte-carlo-tree-search,supervised-learning,alphazero",1,0,1,,,
13157,2,,2019-07-01T18:18:55.160,1,,2193,,,2019-07-01T18:18:55.160,,,,0,,13152,,
13158,2,,2019-07-01T18:45:40.753,3,,2444,,,2019-07-01T18:45:40.753,,,,1,,13152,,
13159,2,,2019-07-01T19:11:07.657,1,,2444,2444,2019-07-01T19:27:05.480,2019-07-01T19:27:05.480,,,,0,,13150,,
13160,1,,2019-07-01T21:13:14.810,0,10,11571,,,2019-07-01T21:13:14.810,Line following with a swarm of robots?,game-ai,0,0,,,,
13161,1,,2019-07-01T23:36:32.433,3,130,25721,,,2019-07-13T01:17:16.980,Is a masters in AI worth it?,academia,2,0,,,,
13162,2,,2019-07-01T23:53:15.383,1,,26796,26796,2019-07-11T01:59:00.557,2019-07-11T01:59:00.557,,,,3,,11888,,
13163,1,,2019-07-02T03:55:11.850,2,53,26502,2444,2019-07-04T10:17:48.003,2019-07-04T10:17:48.003,Why is graph convolution network in time-varying graphs useful for anomaly detection?,"neural-networks,convolutional-neural-networks,applications,geometric-deep-learning",0,0,2,,,
13164,2,,2019-07-02T07:05:47.313,0,,26789,,,2019-07-02T07:05:47.313,,,,0,,12365,,
13165,2,,2019-07-02T08:10:52.070,-2,,11571,,,2019-07-02T08:10:52.070,,,,0,,13119,,
13166,1,,2019-07-02T09:01:11.787,-1,64,26715,,,2019-07-03T20:00:47.893,Which is better to start deep learning and understand it in depth (and not just a simple overview) - pytorch or tensorflow 2.0?,"deep-learning,tensorflow,keras,pytorch",1,4,,,,
13168,2,,2019-07-02T10:16:06.990,5,,1641,,,2019-07-02T10:16:06.990,,,,1,,13156,,
13169,2,,2019-07-02T12:42:19.403,0,,22745,,,2019-07-02T12:42:19.403,,,,0,,6748,,
13170,2,,2019-07-02T13:36:14.933,3,,18398,,,2019-07-02T13:36:14.933,,,,2,,13161,,
13172,1,,2019-07-02T23:02:12.503,6,70,25836,2444,2019-07-02T23:19:15.160,2019-07-03T16:07:17.423,"In sequence-to-sequence, why is the output of the decoder used as its input?","recurrent-neural-networks,sequence-modelling",3,0,1,,,
13173,2,,2019-07-03T00:05:55.163,1,,14909,,,2019-07-03T00:05:55.163,,,,0,,12266,,
13174,2,,2019-07-03T01:28:36.793,0,,4302,4302,2019-07-03T01:36:10.357,2019-07-03T01:36:10.357,,,,0,,13049,,
13175,2,,2019-07-03T02:44:33.847,0,,4302,,,2019-07-03T02:44:33.847,,,,0,,13125,,
13176,2,,2019-07-03T03:06:37.470,0,,4302,,,2019-07-03T03:06:37.470,,,,0,,12713,,
13177,2,,2019-07-03T03:23:12.037,0,,4302,,,2019-07-03T03:23:12.037,,,,0,,13031,,
13178,2,,2019-07-03T03:52:06.547,1,,4302,,,2019-07-03T03:52:06.547,,,,0,,12970,,
13179,1,13181,2019-07-03T06:05:06.700,1,52,26502,26502,2019-07-03T06:35:27.553,2019-07-03T07:32:06.637,Is there a neural network method for time-varying directed graphs?,"neural-networks,machine-learning,deep-learning,graphs,geometric-deep-learning",1,0,,,,
13180,1,,2019-07-03T07:23:58.870,1,9,25405,,,2019-07-03T07:23:58.870,Reducing the Number of Training Samples for collaborative filtering in recommender systems,"machine-learning,recommender-system",0,0,1,,,
13181,2,,2019-07-03T07:32:06.637,1,,20430,,,2019-07-03T07:32:06.637,,,,0,,13179,,
13182,2,,2019-07-03T08:05:57.273,0,,20430,,,2019-07-03T08:05:57.273,,,,0,,13172,,
13183,2,,2019-07-03T08:18:28.300,2,,20430,,,2019-07-03T08:18:28.300,,,,0,,13149,,
13184,1,,2019-07-03T08:28:03.343,1,11,21779,,,2019-07-03T08:28:03.343,How to calculate constraint check in nqueen of AIMA CSP?,"ai-basics,software-evaluation,constraint-satisfaction-problems",0,0,,,,
13185,2,,2019-07-03T09:05:35.023,1,,1847,1847,2019-07-03T16:07:17.423,2019-07-03T16:07:17.423,,,,2,,13172,,
13186,1,,2019-07-03T11:09:34.910,0,44,26835,26835,2019-07-04T10:43:33.443,2019-07-04T10:43:33.443,Why doesnt my lstm model for time series prediction improve after certain level of performance?,"neural-networks,recurrent-neural-networks,keras,lstm,hyperparameter-optimization",0,0,,,,
13187,2,,2019-07-03T11:51:06.437,2,,25496,,,2019-07-03T11:51:06.437,,,,2,,13172,,
13188,2,,2019-07-03T12:29:13.663,0,,25496,2444,2019-07-03T20:00:47.893,2019-07-03T20:00:47.893,,,,5,,13166,,
13189,1,,2019-07-03T15:41:03.197,1,77,26839,,,2019-08-03T21:52:45.590,How can I train a neural network to give probability of a random event?,"neural-networks,machine-learning",3,3,,,,
13190,2,,2019-07-03T17:48:38.393,0,,25496,,,2019-07-03T17:48:38.393,,,,2,,13189,,
13191,1,,2019-07-03T20:08:55.730,2,37,26843,2444,2019-07-04T10:01:53.303,2019-07-04T10:01:53.303,Why do neural networks have bias units?,"neural-networks,machine-learning,theory",0,1,,,,
13192,1,,2019-07-03T20:30:42.363,0,49,19493,2444,2019-07-04T10:06:08.217,2019-07-04T15:37:26.920,Is DDPG just for deterministic environments?,"deep-learning,reinforcement-learning,dqn,deep-rl,ddpg",1,0,,,,
13193,1,,2019-07-03T21:44:12.283,1,12,26844,,,2019-07-03T21:44:12.283,"Binary annotations on large, heterogenous images","deep-learning,convolutional-neural-networks,classification,training,transfer-learning",0,0,1,,,
13194,1,,2019-07-03T22:40:58.993,1,40,26522,2444,2019-08-03T12:52:45.060,2019-08-03T12:52:45.060,Can I train a neural network incrementally given new daily data?,"neural-networks,machine-learning,classification,incremental-learning",1,1,,,,
13196,2,,2019-07-04T03:40:43.130,2,,23788,23788,2019-07-04T15:37:26.920,2019-07-04T15:37:26.920,,,,1,,13192,,
13197,1,,2019-07-04T05:02:51.930,0,62,19160,1847,2019-07-04T06:53:10.280,2019-07-04T06:53:10.280,Help and guide books in the study of AI,"ai-basics,terminology,getting-started,definitions,theory",0,6,,,,
13198,1,,2019-07-04T07:37:07.710,0,25,26502,,,2019-07-04T07:37:07.710,What are the advantages of time-varying graph CNNs compared to fixed graph?,"machine-learning,convolutional-neural-networks,graphs,geometric-deep-learning,graph-theory",0,4,,,,
13199,1,,2019-07-04T08:05:38.950,0,96,26777,26777,2019-07-04T08:46:09.930,2019-07-05T12:32:49.340,Applying a 1D convolution for 4D input,"deep-learning,convolutional-neural-networks,python,computer-vision,tensorflow",0,0,,,,
13200,2,,2019-07-04T08:12:46.533,0,,1847,1847,2019-07-04T08:53:17.230,2019-07-04T08:53:17.230,,,,3,,13189,,
13201,2,,2019-07-04T08:52:41.193,0,,18398,,,2019-07-04T08:52:41.193,,,,2,,13194,,
13202,1,13204,2019-07-04T12:54:02.223,1,76,26855,,,2019-07-04T13:34:34.903,Reinforcement learning to play snake - network seems to not get trained at all,"neural-networks,python,keras",1,2,,,,
13203,1,,2019-07-04T13:05:30.933,1,10,26857,,,2019-07-04T13:05:30.933,Inverting intensity on images to enhance image dataset,"deep-learning,convolutional-neural-networks",0,0,,,,
13204,2,,2019-07-04T13:27:34.747,1,,1847,1847,2019-07-04T13:34:34.903,2019-07-04T13:34:34.903,,,,4,,13202,,
13206,1,,2019-07-04T14:41:52.150,0,19,26860,,,2019-07-04T14:41:52.150,"How to implement Multiple Neural network architecture, connected in parallel and series in Keras or Pytorch","deep-learning,convolutional-neural-networks,python,keras,pytorch",0,2,,,,
13207,2,,2019-07-04T17:43:52.623,0,,12509,,,2019-07-04T17:43:52.623,,,,0,,10562,,
13208,1,,2019-07-04T19:54:36.840,1,48,9947,1641,2019-07-05T08:38:18.347,2019-07-05T08:38:18.347,Doubt regarding improvement of State Value by n-step returns,"reinforcement-learning,rl-an-introduction",0,4,,,,
13209,1,,2019-07-05T04:58:39.447,0,16,3015,,,2019-07-05T04:58:39.447,Is there any readily available concept/topic tree?,knowledge-representation,0,3,,,,
13210,1,,2019-07-05T05:04:18.513,2,47,26875,26875,2019-07-05T07:24:26.243,2019-07-05T08:48:31.723,Metrics for evaluating models that output probabilities,"cross-validation,metric",1,0,1,,,
13212,2,,2019-07-05T08:11:06.013,1,,1847,1847,2019-07-05T08:48:31.723,2019-07-05T08:48:31.723,,,,1,,13210,,
13213,2,,2019-07-05T10:49:29.300,2,,4302,4302,2019-07-05T10:55:56.830,2019-07-05T10:55:56.830,,,,1,,10806,,
13214,1,,2019-07-05T11:59:18.560,1,34,26885,2444,2019-07-06T12:52:35.840,2019-07-06T12:52:35.840,Is it possible to use adversarial training to learn invariant features?,"neural-networks,deep-learning,generative-adversarial-networks,time-series,feature-learning",0,2,,,,
13216,2,,2019-07-05T13:16:05.383,0,,26876,,,2019-07-05T13:16:05.383,,,,0,,7685,,
13217,1,13409,2019-07-05T13:55:26.420,3,56,25496,25496,2019-07-05T17:00:07.237,2019-07-17T16:43:34.750,How are the parameters of the Bernoulli distribution learned?,"machine-learning,probability-distribution,parameter",1,2,,,,
13218,1,,2019-07-05T15:11:45.923,0,30,26888,,,2019-07-05T15:11:45.923,Questions performance SimPLe pong for AI demo,"reinforcement-learning,game-ai,deep-rl,deepmind,atari-games",0,3,,,,
13219,1,,2019-07-05T21:35:56.433,1,13,11571,,,2019-07-05T21:35:56.433,Can a cognitive architecture utilized for event recognition?,ai-design,0,0,,,,
13221,1,,2019-07-06T02:43:29.587,0,26,26900,,,2019-08-28T18:02:22.357,Is there a simple way of classifying images of size differing from the input of existing image classifiers?,"convolutional-neural-networks,image-recognition,tensorflow,models",1,0,,,,
13222,1,,2019-07-06T04:18:10.650,2,48,26902,9947,2019-07-09T18:35:20.447,2019-07-09T18:35:20.447,Drawing a straight line through points where the tyre meets the ground,"convolutional-neural-networks,image-processing",0,0,,,,
13223,1,,2019-07-06T09:16:24.047,1,36,20819,,,2019-07-20T04:22:55.800,"Paper & code for ""unsupervised domain adaptation"" for regression task","deep-learning,keras,transfer-learning",0,2,,,,
13224,5,,2019-07-06T13:03:38.473,0,,2444,2444,2019-07-06T13:03:38.473,2019-07-06T13:03:38.473,,,,0,,,,
13225,4,,2019-07-06T13:03:38.473,0,,2444,2444,2019-07-06T13:03:38.473,2019-07-06T13:03:38.473,,,,0,,,,
13226,5,,2019-07-06T13:06:58.287,0,,2444,2444,2019-07-06T13:06:58.287,2019-07-06T13:06:58.287,,,,0,,,,
13227,4,,2019-07-06T13:06:58.287,0,,2444,2444,2019-07-06T13:06:58.287,2019-07-06T13:06:58.287,,,,0,,,,
13228,5,,2019-07-06T13:18:16.020,0,,2444,2444,2019-07-06T13:18:16.020,2019-07-06T13:18:16.020,,,,0,,,,
13229,4,,2019-07-06T13:18:16.020,0,,2444,2444,2019-07-06T13:18:16.020,2019-07-06T13:18:16.020,,,,0,,,,
13230,1,,2019-07-06T16:49:25.543,0,52,26845,9947,2019-07-06T19:46:23.157,2019-08-05T20:01:40.170,Is there a place where I can read or watch to get an accurate TensorFlow code wise explanation?,"neural-networks,tensorflow,resource-request,online-resources",1,3,,,,
13231,2,,2019-07-06T19:44:55.333,0,,9947,,,2019-07-06T19:44:55.333,,,,1,,13230,,
13232,1,13285,2019-07-06T20:47:06.457,0,49,9947,9947,2019-07-09T19:51:47.780,2019-07-09T19:51:47.780,Importance of initialisation of State-Action/State values in RL,reinforcement-learning,1,5,,,,
13233,1,13238,2019-07-07T06:14:46.673,11,4941,5351,2193,2019-07-08T14:32:44.360,2019-07-08T14:32:44.360,Why did ML only become viable after Nvidia's chips were available?,"history,hardware,software-development",3,3,3,,,
13235,2,,2019-07-07T07:30:44.723,2,,23262,23262,2019-07-07T16:04:01.243,2019-07-07T16:04:01.243,,,,2,,13233,,
13237,1,13240,2019-07-07T07:49:10.173,2,65,23500,2444,2019-07-07T22:53:48.553,2019-07-07T22:53:48.553,Can we automate the choice of the hyper-parameters of the evolutionary algorithms?,"genetic-algorithms,evolutionary-algorithms,hyper-parameters,hyperparameter-optimization",1,0,,,,
13238,2,,2019-07-07T09:25:17.173,13,,9947,9947,2019-07-08T05:04:17.517,2019-07-08T05:04:17.517,,,,0,,13233,,
13239,2,,2019-07-07T09:32:55.070,0,,11571,11571,2019-07-07T17:50:57.650,2019-07-07T17:50:57.650,,,,5,,13233,,
13240,2,,2019-07-07T09:38:00.177,1,,2444,2444,2019-07-07T09:46:36.060,2019-07-07T09:46:36.060,,,,0,,13237,,
13241,1,13242,2019-07-07T09:52:08.340,1,167,21299,21299,2019-07-07T11:01:24.500,2019-07-07T11:01:24.500,Number of states in taxi environment (Dietterich 2000),"reinforcement-learning,combinatorics",2,0,,,,
13242,2,,2019-07-07T10:13:15.007,2,,20339,20339,2019-07-07T10:19:06.280,2019-07-07T10:19:06.280,,,,0,,13241,,
13243,2,,2019-07-07T10:20:10.023,2,,1847,1847,2019-07-07T10:31:55.663,2019-07-07T10:31:55.663,,,,2,,13241,,
13244,2,,2019-07-07T13:15:11.727,0,,5763,,,2019-07-07T13:15:11.727,,,,0,,7369,,
13246,1,,2019-07-07T17:11:40.170,0,26,25780,,,2019-08-06T18:02:05.213,The Nature of Model Weights for Targeted Dropout,"artificial-neuron,sequence-modelling",1,1,,,,
13247,1,13930,2019-07-07T17:55:33.760,1,36,26927,,,2019-08-13T03:58:42.020,Disabling of genes during crossover (NEAT),"neural-networks,genetic-algorithms,neat",1,2,,,,
13248,2,,2019-07-07T17:59:14.453,0,,25780,,,2019-07-07T17:59:14.453,,,,0,,13246,,
13249,5,,2019-07-07T19:11:41.600,0,,2444,2444,2019-07-07T19:11:41.600,2019-07-07T19:11:41.600,,,,0,,,,
13250,4,,2019-07-07T19:11:41.600,0,,2444,2444,2019-07-07T22:44:27.293,2019-07-07T22:44:27.293,,,,0,,,,
13251,1,,2019-07-07T20:45:41.580,1,25,15020,2444,2019-07-07T21:29:24.223,2019-07-07T21:29:24.223,Which loss functions for transforming a density function to another density function?,"ai-design,loss-functions,probability-distribution",0,7,,,,
13252,5,,2019-07-07T21:01:14.647,0,,2444,2444,2019-07-07T21:01:14.647,2019-07-07T21:01:14.647,,,,0,,,,
13253,4,,2019-07-07T21:01:14.647,0,,2444,2444,2019-07-07T21:01:14.647,2019-07-07T21:01:14.647,,,,0,,,,
13254,1,13255,2019-07-07T22:16:09.313,1,57,11571,2444,2019-07-08T00:01:34.687,2019-07-08T00:31:44.633,What are options in reinforcement learning?,"reinforcement-learning,terminology,comparison,semi-mdp,hierarchical-rl",1,0,,,,
13255,2,,2019-07-07T23:49:01.197,2,,2444,2444,2019-07-08T00:31:44.633,2019-07-08T00:31:44.633,,,,1,,13254,,
13256,1,13259,2019-07-08T09:39:01.317,1,45,26948,2444,2019-07-08T10:08:47.577,2019-07-08T12:17:42.840,Which loss function should I use for binary classification?,"neural-networks,machine-learning,classification,loss-functions",1,5,,,,
13257,1,13258,2019-07-08T10:29:58.843,3,142,11893,2444,2019-07-08T11:55:54.577,2019-07-08T16:28:03.660,Can neuroevolution be combined with gradient descent?,"machine-learning,genetic-algorithms,gradient-descent,neat,neuroevolution",2,0,,,,
13258,2,,2019-07-08T11:51:54.167,2,,2444,,,2019-07-08T11:51:54.167,,,,0,,13257,,
13259,2,,2019-07-08T12:17:42.840,1,,2444,,,2019-07-08T12:17:42.840,,,,0,,13256,,
13260,1,,2019-07-08T13:09:07.893,1,83,26955,1671,2019-07-10T21:08:53.330,2019-07-10T21:08:53.330,"What are the differences between Deepfakes, FaceSwap and Face2Face?","terminology,comparison,software-evaluation,deepfakes",0,1,1,,,
13261,1,13262,2019-07-08T14:05:12.100,10,6006,26958,2444,2019-07-08T14:52:53.230,2019-07-10T13:37:47.020,Why do we need common sense in AI?,"philosophy,agi,knowledge-representation,common-sense-knowledge",5,9,6,,,
13262,2,,2019-07-08T14:41:42.213,15,,2444,2444,2019-07-08T14:47:34.080,2019-07-08T14:47:34.080,,,,13,,13261,,
